System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
416,Caroline,McNairn,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Female
6056,John,McNairn,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8448,Jon,McNaught,Jon,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
241,Daniel,MacNee,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8055,Daniel,Macnee,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
6819,Carra,McNeil,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5940,Richard,McNeill,Richard,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7945,William James,Macneven,,,,Individual,Person,Subject Person : Sitter,
534,Tam,MacPhail,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6024,Andrew,McPhee,Andrew,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6884,George A.,MacPherson,George,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6968,Laura,McPherson,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
156,Jennifer,McRae,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6054,Ian R,McRobbie,Ian,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6022,R I,McRobbie,R,,,,Person,"Production Person (pri & sec), Production Person (primary)",
287,William,MacTaggart,,Sir,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
395,William,McTaggart,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
826,Michael,McVeigh,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
647,Patrick,McVeigh,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
5859,Ailsa,McWilliam,Ailsa,,,,Person,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",Female
8038,Richard Robert,Madden,,,,Individual,Person,Subject Person : Sitter,
6837,Alistair J.,Magee,Alistair,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6839,Graeme,Magee,Graeme,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6383,Gregg,Magee,Gregg,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
23,Rene,Magritte,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8911,Derek,Maguire,Derek,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6686,Kevin,Maguire,,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8065,Thomas Herbert,Maguire,,,,Individual,Person,"Production Person (pri & sec) : Engraver and Painter, Production Person (primary) : Engraver and Painter",Male
7252,Eleanor,Maiden,Eleanor,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6071,Kirkland,Main,Kirkland,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7649,Jean Bonnoit de,Mainauduc,,,,Individual,Person,Subject Person : Sitter,Male
434,Alan Douglass,Mainds,Alan,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
795,ACM.,Mair,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6306,Christine,Malcolm,Christine,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
793,Catriona M,Mann,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8180,Gideon Algernon,Mantell,,,,Individual,Person,Subject Person : Sitter,
7976,Alexander,Marcet,,,,Individual,Person,Subject Person : Sitter,
8660,Rita,Marhaug,Rita,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7520,John C,Mark Jones,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8256,Eric,Marland,Eric,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
424,Simon,Marsden,,,,Individual,,Current Owner,
8024,Henry,Marsh,,Sir,,Individual,Person,Subject Person : Sitter,
8249,Amy,Marshall,Amy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
6373,Garry,Marshall,Garry,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7551,Jean M.,Marshall,Jean,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3795,Joe,Marshall,Joe,,,Individual,Person,Valuation Person,
773,Laura,Marshall,,,,Individual,,Current Owner,
7244,Lindsay,Marshall,Lindsay,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6844,Maureen,Marshall,Maureen,,,Individual,Person,"Production Person (pri & sec) : possibly, Production Person (pri & sec) : Artist, Production Person (primary) : possibly, Production Person (primary) : Artist",
6610,Peter,Marshall,Peter,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6020,Adam M,Martin,Adam,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
1522,Alexander,Martin,Alexander,"MA, BD, Hon DD, Hon LLD",,Individual,Person,Subject Person : Sitter,Male
6623,Antonio Marcos,Martin,Antonio,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7806,Benjamin,Martin,,,,Individual,Person,Subject Person : Sitter,
529,Darryl,Martin,,,,Individual,,"Approved by, Organizer : Curator, Loc'n Authoriser, Loc'n Mover, Current Owner, Acquisition Source : lender, Registrar in Charge",
111,David,Martin,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8900,Helen,Martin,Helen,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5967,James,Martin,James,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6505,Enid,Marx,Enid,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
6521,Robert,Marx,Robert,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
409,Peter,Matcham,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6406,Gillian,Mather,Gillian,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7544,Fergus A,Mathers,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6038,Rosemary,Matheson,Rosemary,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7505,Norman,Mathieson,Norman,,,,Person,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",Male
3059,Henri Emile Benoit,Matisse,Henri,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
709,Peter,Matthew,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8908,Jessica,Matthews,,,,,Person,Cataloguer,
7626,Ma(t)thew,Maty,,,,Individual,Person,Subject Person : Sitter,
8067,,Maull & Polybank,,,,Individual,Person,"Production Person (pri & sec) : Photographers, Production Person (secondary) : Photographers",
8941,Karen,Maxted,Karen,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
320,John,Maxwell,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6021,Joseph,Maxwell,Joseph,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7685,Theodore de,Mayerne,,Sir,,Individual,Person,Subject Person : Sitter,
7715,Everard,Maynwaring,,,,Individual,Person,Subject Person : Sitter,
8035,Herbert,Mayo,,,,Individual,Person,Subject Person : Sitter,
7733,John Baptist de,Mayow,,,,Individual,Person,Subject Person : Sitter,
8218,Richard,Mead,,,,Individual,Person,Subject Person : Sitter,
8207,Joseph Kenny,Meadows,Joseph,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
8699,FC,Mears,FC,,,,Person,"Production Person (pri & sec) : Architect, Production Person (primary) : Architect",Male
6053,Heather,Measham,Heather,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
879,John,Medina,,,,Individual,Person,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : possibly, Production Person (pri & sec) : Artist, Production Person (primary) : Copyist, Production Person (primary) : possibly, Production Person (primary) : Artist",Male
7747,John,Medina,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
1497,Philip,Melanchthon,Philip,,,Individual,Person,Subject Person : Sitter,Male
6066,Elizabeth,Meldrum,Elizabeth,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
273,Margaret,Mellis,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7651,Johann Georg,Mentzel,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
5959,William,Mercer,William,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7667,Matthäus,Merian,,,the elder,Individual,Person,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
8013,Charles Lewis,Meryon,,,,Individual,Person,Subject Person : Sitter,
101,David,Michie,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
325,M,Micossi,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8985,Katherine,Midgley,,,,,Person,Cataloguer,Female
1610,Michiel Jansz van,Miereveld,Michiel Jansz van,,,,Person,"Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (pri & sec) : attributed to, Production Person (primary) : after, Production Person (primary) : Artist, Production Person (primary) : attributed to",
7722,Frans van,Mieris,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7868,Simon Charles,Miger,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6829,Anna,Millar,Anna,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6852,Brent D.,Millar,Brent,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2979,William,Millar,William,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6821,Martin,Millard,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6512,Brent,Miller,Brent,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5501,James,Miller,James,Prof,"LRSCSE, FRSE",Individual,Person,Subject Person : Sitter,Male
8151,John,Miller,,,,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
46,Judith,Miller,,,,Individual,,Current Owner,
7788,Philip,Miller,,,,Individual,Person,Subject Person : Sitter,
6317,Sandra,Miller,Sandra,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5946,Walter,Miller,Walter,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6321,John,Milligan,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8152,J.,Mills,,,,Individual,Person,"Production Person (pri & sec) : Draughtsman and engraver, Production Person (primary) : Draughtsman and engraver",
724,Joanne Leonie,Milne,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6551,F.,Milner,F.,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
557,Lisa,Milroy,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8486,Charles E.,Milson,Charles,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8153,Pierre,Miotte,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6019,Alexander F,Mitchell,Alexander,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6905,Beth D.,Mitchell,Beth,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6828,Gordon,Mitchell,Gordon,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6586,Jeremy,Mitchell,Jeremy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7552,John,Mitchell,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
188,John Campbell,Mitchell,,,,,Person,"Production Person (pri & sec), Production Person (primary)",Male
8874,Patty,Mitchell,Patty,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7290,Phoebe,Mitchell,Phoebe,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
334,Josef,Mlynarski,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
271,Alexander,Moffat,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8940,Ian Macalister,Moffat-Pender,,,,,Person,Acquisition Source : donor,
6018,Kathleen M D,Mole,Kathleen,,,,Person,"Production Person (pri & sec), Production Person (primary)",
167,Hisashi,Momose,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1533,Alexander,Monro,Alexander,,tertius,Individual,Person,Subject Person : Sitter,Male
5399,Alexander,Monro,Alexander,,Primus,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author, Subject Person : Sitter",
