System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
2605,,Kohler & Son,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2008,,Köhler and Son,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2007,John,Köhler,John,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker, Acquisition Source : vendor",
2947,,Kohlert,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2361,,Koktan,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2304,Louis,Kolbe,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2229,F,Koller,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7558,Joesph,Kozak,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2152,,Krahuletz,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1794,Alois,Kratky,Alois,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1791,Charles,Kretzschmann,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3072,Craig,Kridel,Craig,Mr,,Individual,Person,Acquisition Source : donor,Male
2343,,Kriechbaum,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2284,C,Kruspe,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2297,Carl,Kruspe,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2913,Ed.,Kruspe,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2203,Eduard,Kruspe,Eduard,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
939,Gerhard von,Kügelgen,Gerhard von,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2882,Johann Friedrich,Kuhlbörs,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1862,Friedrich,Kulow,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1788,,Kumalae,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2151,,Kusder,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
2133,,Küss,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2795,W.,Küss,W.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5451,,Kyle,,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4435,Francois,L'Honore,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
4312,Guillaume de,L'Isle,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4280,Daniel de,La Feuille,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4613,Daniel de,La Feuille,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Publisher",
4627,Paul de,La Feuille,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Publisher, Production Person (primary) : Engraver, Production Person (primary) : Publisher",
4431,A. B. de,La Plaes,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
1201,Maurice-Quentin de,La Tour,Maurice-Quentin de,,,Individual,,"Production Person (pri & sec) : Painter, Production Person (primary) : Painter",
2654,,Labbaye,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2814,Jacques Christophe,Labbaye,J.C.,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
1749,,"Labelled A. Zaniboni, School of John Preston",,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
2108,,Labelled Gio. Maria Ceruti,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1675,,Labelled Henry Potter & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1725,,Labelled Matheus Buchenberg,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2096,,Labelled Nicholas Lupot,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2092,,Labelled Nicolas Duchene,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1566,,Labiello,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1202,Edward,Lacey,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1203,Samuel,Lacey,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2318,,Lachapelle (trademark?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2966,,Lachenal,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1753,Réne,Lacôte,,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
1839,,Lafleur,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
4235,Antonio,Lafreri,,,,Individual,,"Document Publisher, Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
1204,David,Laing,,,,Individual,,"Production Person (pri & sec) : Recipient, Production Person (secondary) : Recipient",
4755,,Laird [or Laud or Laude],,Mr,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Surveyor, Production Person (primary) : Mapmaker, Production Person (primary) : Surveyor",
1205,John,Lake,,,,Individual,,"Production Person (pri & sec) : Recipient, Production Person (secondary) : Recipient",
4101,Charles,Lamb,Charles,,,Individual,Person,Subject Person,
4714,Francis,Lamb,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
2404,,Lambert,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1206,,Lambert and Butler,,,,,,"Production Person (pri & sec) : Manufacturer, Production Person (primary) : Manufacturer",
1701,I,Lambert,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5412,Harry Bedford,Lamere,Harry,,,Individual,Person,"Production Person (pri & sec) : Photographer, Production Person (primary) : Photographer",
35,Charles,Landseer,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist, Related Person : Child, Related Person : Sibling",Male
1207,Edwin,Landseer,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist, Related Person : Child, Related Person : Sibling",Male
1209,John,Landseer,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Related Person : Parent",Male
4691,Barent,Langenes,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1864,A.H.,Langlois,A.H.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3073,Lyndesay,Langwill,Lyndesat,Mr,,Individual,Person,"Production Person (pri & sec), Production Person (primary), Acquisition Source : donor",Male
4102,Dionysius,Lardner,,,,Individual,Person,Subject Person,
2232,,Larshof,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5230,"A, A","Larson, Larson","A, A",,,Individual,Person,Acquisition Source : donor,
4593,Alphonsus,Lasor a Varea,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2575,,Laubach & Son,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1840,,Laubach and Sons,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2269,,Laubé,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4432,John,Lauder,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
187,Robert Scott,Lauder,Robert Scott,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
653,Robert  Scott,Lauder,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (secondary) : Draftsman",
2490,Jacques,Laudy,Jacques,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1931,C,Laurent,C,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
2174,,Lausmann,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1762,,Lavigne,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
2699,,Lawback,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4635,Mr.,Lawhead,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
377,Andrew,Lawrence,,,,Individual,,,
1210,Thomas,Lawrence,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Painter, Production Person (primary) : Artist",Male
2496,,Lawrie,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2517,,Lawson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7231,Bob,Lawson,Bob,,,,Person,Depositor,
4766,John,Laye,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Draughtsman, Production Person (primary) : Associated Person, Production Person (primary) : Draughtsman",
7361,G,le Blond,G,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2807,,Le Brun,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
1211,Charles,Le Brun,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1489,Charles,Le Brun,,,school of,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1756,Blaise,le Jeune,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1212,John Henry,Le Keux,John Henry,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4796,George Louis,Le Rouge,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4933,Georges Louis,Le Rouge,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2488,Dorig,Le Voyer,Dorig,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4723,Philip,Lea,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Publisher",
4725,Philip,Lea,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Publisher",
2334,,Leblanc,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5073,R W,Leckie,R,,,Individual,Person,Acquisition Source : donor,
4030,George Louis,Leclerc,Georges,Comte,de Buffon,,Person,Subject Person,
2666,,Lecomte,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1817,A,Lecomte,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2159,,Lederer,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5072,Christopher,Lee,Christopher,,,Individual,Person,Acquisition Source : donor,
5013,Graeme,Lee,Graeme,,,Individual,Person,Acquisition Source : lender,
1661,,Leedy,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3074,Lorna,Lees,Lorna,Dr,,,Person,Acquisition Source : donor,
1802,,Lefevre,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2182,,Lefèvre,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4605,John,Legate,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
2317,,Legionnaire (trade name?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
